"MEMBER_ID","SUBSCRIBER_ID","MBI_NUMBER","MEDICAID_ID","MEMBER_RELATIONSHIP","PLAN_ID","PLAN_NAME","PLAN_TYPE","PRODUCT_LINE","GROUP_NUMBER","EMPLOYER_NAME","DATE_OF_BIRTH","GENDER","ZIP_CODE","COUNTY_CODE","STATE_CODE","COVERAGE_START_DATE","COVERAGE_END_DATE","ENROLLMENT_STATUS","COBRA_FLAG","DUAL_ELIGIBLE","LIS_LEVEL","RISK_SCORE","PRIOR_YEAR_RISK_SCORE","RISK_CATEGORY","RISK_PERCENTILE","PROSPECTIVE_RISK_SCORE","CARE_MANAGEMENT_FLAG","CHRONIC_CONDITION_COUNT","PRIMARY_CARE_NPI","_SOURCE_SYSTEM","_VALID_FROM","_VALID_TO","_IS_CURRENT","_LOADED_AT","_RECORD_HASH"
"c53784dd-e7d0-561b-9e5c-ab5546c5376f","SH100523","","","SELF","PPO-2024-04","Sutter Health Ppo Gold","PPO","COMMERCIAL","GRP10408","Kaiser Community Partners","1951-01-26","M","93727","06085","CA","2025-10-30","","ACTIVE","FALSE","FALSE","","0.3453","0.3031","LOW","7","0.3887","FALSE","2","1194199647","ELIGIBILITY_834","2026-08-22 00:00:00","","TRUE","2026-09-15 10:31:41","a2219722a1e7c175356a62c2c06712a60b4e2120339da7421e6801a46427a951"
"c8c62815-5ad4-5a74-be07-010bd984a122","SH100524","","","SELF","HDH-2024-03","Sutter Health Hdhp Gold","HDHP","COMMERCIAL","GRP10003","California State Employees","2000-04-05","M","94102","06075","CA","2024-03-17","","ACTIVE","FALSE","FALSE","","0.6166","0.6522","LOW","8","0.6028","FALSE","0","1120263286","ELIGIBILITY_834","2026-09-08 00:00:00","","TRUE","2026-09-15 10:31:41","61686ea4c206126d6081987c71a9b4ab5bdbcecdf2762256ac9682ae4ae8aa14"
"21e7cb6e-55e4-5b86-b227-2e9ace7601a6","SH100525","C3XP-DN-5333","","SELF","MED-2024-04","Sutter Health Medicare Advantage Gold","MEDICARE_ADVANTAGE","MEDICARE","GRP10013","Kaiser Community Partners","1954-12-13","F","94123","06075","CA","2024-09-24","","ACTIVE","FALSE","FALSE","LIS3","2.3769","2.155","HIGH","24","2.1587","TRUE","1","1746308250","ELIGIBILITY_834","2026-08-18 00:00:00","","TRUE","2026-09-15 10:31:41","8530317a0381602b752ef45e2bed8a3b348ce28a6765b14c603ed4de588198e8"
"0e4a1da6-46df-5f35-907f-e15ceae62c85","SH100526","","","SELF","PPO-2024-08","Sutter Health Ppo Gold","PPO","COMMERCIAL","GRP10296","Kaiser Community Partners","1970-06-15","M","94115","06075","CA","2025-06-24","","ACTIVE","FALSE","FALSE","","1.0851","1.0462","MODERATE","8","1.2177","FALSE","0","1230678411","ELIGIBILITY_834","2026-09-04 00:00:00","","TRUE","2026-09-15 10:31:41","137705448173424bac2a29302e080966134bff6cf402b29c95745951cb9dc835"
"2f18921b-fcdd-534a-8524-7291037363e5","SH100527","","","SPOUSE","POS-2024-04","Sutter Health Pos Gold","POS","COMMERCIAL","GRP10484","Central Valley Employers Group","1959-04-01","F","95128","06085","CA","2025-11-25","","ACTIVE","FALSE","FALSE","","4.0727","3.9261","CATASTROPHIC","48","4.8869","FALSE","0","1998222227","ELIGIBILITY_834","2026-09-13 00:00:00","","TRUE","2026-09-15 10:31:41","ef7db9bc211b22aa8c148734b886971812ba808461e5a4ea5fd437744b9a6481"
"62c0a437-524f-519b-beee-df1c7536b1af","SH100528","M60R-7G-6228","","SPOUSE","MED-2024-03","Sutter Health Medicare Advantage Gold","MEDICARE_ADVANTAGE","MEDICARE","GRP10031","Bay Area Health Alliance","1972-04-16","M","93720","06085","CA","2023-10-29","","ACTIVE","FALSE","FALSE","LIS3","0.9083","0.9134","MODERATE","7","1.057","FALSE","5","1894407040","ELIGIBILITY_834","2026-09-12 00:00:00","","TRUE","2026-09-15 10:31:41","a55ab30e52648bb067d7b46c2704b87afa8b42caa955c3dbe39b71e00808b1e6"
"5b48104e-315e-5fd9-8a1e-83893d4e0fd0","SH100529","","","SELF","PPO-2024-03","Sutter Health Ppo Gold","PPO","COMMERCIAL","GRP10276","California State Employees","1973-03-21","F","94103","06075","CA","2025-08-26","2025-11-11","TERMED","FALSE","FALSE","","1.6049","1.5238","MODERATE","20","1.4926","FALSE","2","1918730606","ELIGIBILITY_834","2026-09-04 00:00:00","","TRUE","2026-09-15 10:31:41","1cd853af1cdd5d43e03f43594f5649c4bd8593c1b64003eaf836124dc02e7c14"
"9bd6883f-d9ce-5d14-994f-ed1e38fa9ba0","SH100530","N9P0-23-1779","","SELF","MED-2024-03","Sutter Health Medicare Advantage Gold","MEDICARE_ADVANTAGE","MEDICARE","GRP10460","Central Valley Employers Group","1958-02-07","F","94102","06075","CA","2024-09-18","","ACTIVE","FALSE","FALSE","LIS2","1.9344","1.9943","HIGH","27","2.1235","TRUE","0","1237652208","ELIGIBILITY_834","2026-08-23 00:00:00","","TRUE","2026-09-15 10:31:41","5a1327a669e4bea9277810ed939752344dd09a472ca1c064d805c9217edc9333"
"0971238c-7834-51a8-ba07-c4328ceff628","SH100531","F6RP-2F-9060","","DEPENDENT","MED-2024-01","Sutter Health Medicare Advantage Gold","MEDICARE_ADVANTAGE","MEDICARE","GRP10452","Central Valley Employers Group","1996-05-30","M","94577","06001","CA","2023-07-25","","ACTIVE","FALSE","FALSE","LIS2","0.7263","0.7181","LOW","12","0.7919","FALSE","3","1915929556","ELIGIBILITY_834","2026-08-20 00:00:00","","TRUE","2026-09-15 10:31:41","f66ec7e541df03d7e29fa3db1be878ae412609fde8a24206a0ddc93bfa20edc3"
"dd01fd4c-5104-5a63-810a-e250bc79d1ea","SH100532","","","DEPENDENT","HMO-2024-06","Sutter Health Hmo Gold","HMO","COMMERCIAL","GRP10225","Palo Alto Medical Foundation","1971-01-25","F","95148","06085","CA","2022-12-23","","ACTIVE","FALSE","FALSE","","3.9649","3.8527","VERY_HIGH","44","4.7539","FALSE","1","1899895171","ELIGIBILITY_834","2026-09-10 00:00:00","","TRUE","2026-09-15 10:31:41","9c665af860956172bddeefb5dc0c6cc2f45813cdd7479f372166c11f18999a59"
"60b7d10a-f59e-55e1-8224-8ca2599a758c","SH100533","","","SELF","HDH-2024-02","Sutter Health Hdhp Gold","HDHP","COMMERCIAL","GRP10278","UCSF Health Partners","1946-02-14","F","95131","06085","CA","2022-11-10","","ACTIVE","FALSE","FALSE","","1.3672","1.188","MODERATE","16","1.2798","FALSE","1","1201558281","ELIGIBILITY_834","2026-08-24 00:00:00","","TRUE","2026-09-15 10:31:41","e2390be220492757eb0bdc59341aeefa4715cd885f9bab1eaab611149c5a97bd"
"65758c21-db75-5d9b-8012-87cf596ea9af","SH100534","","","SPOUSE","HMO-2024-03","Sutter Health Hmo Gold","HMO","COMMERCIAL","GRP10397","Sutter Medical Foundation","1970-12-20","F","94123","06075","CA","2025-08-31","2026-05-15","TERMED","FALSE","FALSE","","3.4057","3.301","VERY_HIGH","43","3.6402","TRUE","3","1313327931","ELIGIBILITY_834","2026-08-30 00:00:00","","TRUE","2026-09-15 10:31:41","e30dd066f7c3fb1b2d392de7f087d1136f9fd1e777865e265c9e18135f35dd15"
"dd35986a-77b1-5a8e-b0ca-78361fed9d15","SH100535","","","DEPENDENT","POS-2024-07","Sutter Health Pos Gold","POS","COMMERCIAL","GRP10276","California State Employees","1967-10-10","F","94609","06075","CA","2025-03-11","2025-09-12","TERMED","FALSE","FALSE","","0.9901","0.8908","MODERATE","16","0.9792","FALSE","1","1317106437","ELIGIBILITY_834","2026-08-18 00:00:00","","TRUE","2026-09-15 10:31:41","803615998f0f0fa8aed93d46523628bf8ef7567c2d35b8f26e70ff34890ae50d"
"ec6b8209-0c6e-5d45-934e-dc0bde10c818","SH100536","","","SELF","PPO-2024-04","Sutter Health Ppo Gold","PPO","COMMERCIAL","GRP10210","UCSF Health Partners","1977-04-27","M","94609","06075","CA","2026-02-01","","ACTIVE","FALSE","FALSE","","1.1804","1.3302","MODERATE","17","1.2009","FALSE","2","1254395018","ELIGIBILITY_834","2026-09-10 00:00:00","","TRUE","2026-09-15 10:31:41","14f07cbccf61230ed611daa33962f21b09ad376a3181759dc967d9ebd1bfaf62"
"9004a9bc-0723-594d-ae7c-385bf24d8720","SH100537","","CA3734848801","SELF","MED-2024-09","Sutter Health Medicaid Managed Gold","MEDICAID_MANAGED","MEDICAID","GRP10072","Central Valley Employers Group","1954-08-28","M","93711","06085","CA","2025-08-11","","ACTIVE","FALSE","TRUE","","0.5409","0.5776","LOW","10","0.5888","FALSE","1","1916671494","ELIGIBILITY_834","2026-08-31 00:00:00","","TRUE","2026-09-15 10:31:41","e0bcf9fa5583bd9a80bc77523688abf768cf0f176ec8c22b649f3987475502dc"
"431bbe6c-461e-5681-9e09-8e622f70e5cf","SH100538","","","SPOUSE","HMO-2024-08","Sutter Health Hmo Gold","HMO","COMMERCIAL","GRP10057","Safeway Health Plan","1962-11-23","M","94103","06075","CA","2024-04-27","2025-02-12","TERMED","FALSE","FALSE","","8.0973","7.712","CATASTROPHIC","94","9.13","FALSE","2","1557317997","ELIGIBILITY_834","2026-09-08 00:00:00","","TRUE","2026-09-15 10:31:41","b4d93e8b028d2279d191d25b6620f41b352122efbfda35a22a115075e45053b3"
"4ac018ca-b5b6-5765-878b-56b1d5fec177","SH100539","W6R2-7K-5101","","SPOUSE","MED-2024-04","Sutter Health Medicare Advantage Gold","MEDICARE_ADVANTAGE","MEDICARE","GRP10431","Central Valley Employers Group","1942-04-04","M","93701","06085","CA","2025-11-14","2026-09-26","TERMED","FALSE","FALSE","","2.5016","2.4509","HIGH","24","2.751","TRUE","3","1370229471","ELIGIBILITY_834","2026-09-12 00:00:00","","TRUE","2026-09-15 10:31:41","1548719b79c377b8d2f9af5eef33b48251be5026f7a36596f41cc038318f049f"
"e1960db5-318e-5876-acf5-7965dd8275df","SH100540","Q1P1-6T-7980","","DEPENDENT","MED-2024-07","Sutter Health Medicare Advantage Gold","MEDICARE_ADVANTAGE","MEDICARE","GRP10462","California State Employees","1981-11-22","M","95126","06085","CA","2023-03-17","","ACTIVE","FALSE","FALSE","LIS1","0.9887","0.8685","MODERATE","9","0.9539","FALSE","4","1975404036","ELIGIBILITY_834","2026-09-10 00:00:00","","TRUE","2026-09-15 10:31:41","f1386e3968353d486113fdb6eec66dd8c37b4c2181cd89114e4589a6e681d951"
"cfbaa49f-4824-5d4e-9496-bbebc4589aa8","SH100541","","","SPOUSE","PPO-2024-04","Sutter Health Ppo Gold","PPO","COMMERCIAL","GRP10166","Safeway Health Plan","1948-02-14","F","94132","06075","CA","2023-12-17","","ACTIVE","FALSE","FALSE","","3.2129","3.6694","VERY_HIGH","35","3.4299","TRUE","5","1850657658","ELIGIBILITY_834","2026-08-19 00:00:00","","TRUE","2026-09-15 10:31:41","f2d516ce552e9df296269851513968579c19f717000357578d772d2f64bbc44a"
"61b95a33-c0b7-548d-adbf-6cf330a4d389","SH100542","Q60V-1G-6347","","DEPENDENT","MED-2024-06","Sutter Health Medicare Advantage Gold","MEDICARE_ADVANTAGE","MEDICARE","GRP10369","Palo Alto Medical Foundation","1980-06-30","F","95054","06085","CA","2024-09-29","","ACTIVE","FALSE","FALSE","LIS2","0.6698","0.718","LOW","5","0.7956","FALSE","1","1786606073","ELIGIBILITY_834","2026-09-05 00:00:00","","TRUE","2026-09-15 10:31:41","886c6cd0e5cc7d7023de0a61aee71bce3d2b6c6aa082b362d83e8fda17246309"
"4ff4922d-7619-5a37-858c-b713a9cbc033","SH100543","","","SELF","PPO-2024-03","Sutter Health Ppo Gold","PPO","COMMERCIAL","GRP10306","California State Employees","1951-10-11","F","94123","06075","CA","2025-12-08","","ACTIVE","FALSE","FALSE","","1.9779","2.0482","HIGH","19","2.3268","TRUE","0","1382791433","ELIGIBILITY_834","2026-09-12 00:00:00","","TRUE","2026-09-15 10:31:41","b9a447ad1513f541b6484fdae4f303f40fbdd7dca45a14c8f98b36777b5ec8f1"
"ec8329c8-1e9f-5216-8f2a-e40212251ddb","SH100544","","","SELF","HDH-2024-01","Sutter Health Hdhp Gold","HDHP","COMMERCIAL","GRP10415","Bay Area Health Alliance","1947-06-02","F","94131","06075","CA","2025-03-12","","ACTIVE","FALSE","FALSE","","1.345","1.4795","MODERATE","13","1.5565","FALSE","0","1256097045","ELIGIBILITY_834","2026-08-31 00:00:00","","TRUE","2026-09-15 10:31:41","8b8bbed46aca75b840ced6178876c296182d3000013087c2ca8a5e2900320c37"
"abc4e43d-0b8b-56b5-be14-6a7f8f1da13f","SH100545","","","DEPENDENT","HDH-2024-04","Sutter Health Hdhp Gold","HDHP","COMMERCIAL","GRP10134","California State Employees","1995-06-20","F","93720","06085","CA","2024-06-02","","ACTIVE","FALSE","FALSE","","1.6997","1.944","MODERATE","18","1.693","FALSE","1","1497529831","ELIGIBILITY_834","2026-09-04 00:00:00","","TRUE","2026-09-15 10:31:41","83f81298ff1cfa5e6834dc809d8cb8e5d337b71fd6dd8c9245b5cfb6ec7fa27a"
"30de0fcc-259f-5e72-9063-0f4b24a09f21","SH100546","","","DEPENDENT","HMO-2024-04","Sutter Health Hmo Gold","HMO","COMMERCIAL","GRP10309","Bay Area Health Alliance","1985-12-24","F","95054","06085","CA","2025-11-15","","ACTIVE","FALSE","FALSE","","3.9826","4.2315","VERY_HIGH","49","4.1403","FALSE","1","1873208192","ELIGIBILITY_834","2026-08-28 00:00:00","","TRUE","2026-09-15 10:31:41","13cc1b73ba4eec70c2a80a4d78f1d6578d14245fd178ffe3fa5a7caa4b8de0a2"
"675f61e6-2184-5986-ad67-e2b41c0c099f","SH100547","","","DEPENDENT","HMO-2024-01","Sutter Health Hmo Gold","HMO","COMMERCIAL","GRP10181","Palo Alto Medical Foundation","1969-08-27","F","94501","06001","CA","2025-08-19","","ACTIVE","FALSE","FALSE","","2.359","2.0459","HIGH","27","2.6281","TRUE","1","1871879492","ELIGIBILITY_834","2026-08-31 00:00:00","","TRUE","2026-09-15 10:31:41","981e94096f415dc9fe4fec7cf0d67847b3e088033a33fe1dee5692a995edc972"
"b6f85d54-4343-549a-b185-94e9a8679ca4","SH100548","","","SELF","PPO-2024-06","Sutter Health Ppo Gold","PPO","COMMERCIAL","GRP10300","NorCal Tech Coalition","1972-12-27","F","94121","06075","CA","2023-06-08","","PENDING","FALSE","FALSE","","1.6186","1.6225","MODERATE","20","1.742","FALSE","5","1107274967","ELIGIBILITY_834","2026-08-22 00:00:00","","TRUE","2026-09-15 10:31:41","28e64c6c2bda067429031ed87a0f422cf5f7af65903b7b1fe1e70a67ad7f6754"
"9c3d924e-3911-5a7f-ae70-37794e0fe9d5","SH100549","","","DEPENDENT","HDH-2024-07","Sutter Health Hdhp Gold","HDHP","COMMERCIAL","GRP10048","California State Employees","2006-06-13","M","94501","06001","CA","2025-10-16","","ACTIVE","FALSE","FALSE","","1.9793","1.79","HIGH","28","2.1949","FALSE","3","1716330906","ELIGIBILITY_834","2026-09-11 00:00:00","","TRUE","2026-09-15 10:31:41","fff8254851b8c22c086185642479e28b04251031e3e7524e7cfd86c1a4e4a5d7"
"a1050fe3-1edd-5af4-a0c5-859ce6ec9902","SH100550","","","DEPENDENT","POS-2024-01","Sutter Health Pos Gold","POS","COMMERCIAL","GRP10384","Palo Alto Medical Foundation","2003-02-13","F","93701","06085","CA","2026-01-01","","ACTIVE","FALSE","FALSE","","0.5409","0.4965","LOW","11","0.6462","FALSE","1","1662498203","ELIGIBILITY_834","2026-09-14 00:00:00","","TRUE","2026-09-15 10:31:41","2bba5c6a23e780286dccc1a090a6d90c4e4667ae4200e3202e1c4a25754855d0"
"1a53716b-daea-5669-8f3e-8da519696044","SH100551","","","SPOUSE","HMO-2024-03","Sutter Health Hmo Gold","HMO","COMMERCIAL","GRP10093","Kaiser Community Partners","2015-04-04","M","94123","06075","CA","2022-11-22","","ACTIVE","FALSE","FALSE","","3.476","3.8507","VERY_HIGH","37","3.7538","TRUE","5","1334477138","ELIGIBILITY_834","2026-08-28 00:00:00","","TRUE","2026-09-15 10:31:41","ecbe28734e53fbb534204e8464e473fc6a497fc43e683a7f185fe480cb30e5c4"
"670a4474-c566-51fe-a9e5-5cc7429ade1f","SH100552","","","DEPENDENT","PPO-2024-08","Sutter Health Ppo Gold","PPO","COMMERCIAL","GRP10349","UCSF Health Partners","1994-07-09","F","95014","06085","CA","2024-10-29","","ACTIVE","FALSE","FALSE","","1.7418","1.9447","MODERATE","16","1.6686","FALSE","2","1733621841","ELIGIBILITY_834","2026-09-11 00:00:00","","TRUE","2026-09-15 10:31:41","4710ea66630f5b294df428afd3aae8ac4af0a8a3a94314b9e4c0565f0e2b576a"
"5e77c2ef-f32a-5226-aaf9-222833329fe7","SH100553","","","SPOUSE","HDH-2024-02","Sutter Health Hdhp Gold","HDHP","COMMERCIAL","GRP10030","Safeway Health Plan","1944-02-19","F","94123","06075","CA","2024-03-12","","ACTIVE","FALSE","FALSE","","0.4477","0.3995","LOW","7","0.5168","FALSE","3","1970705148","ELIGIBILITY_834","2026-09-13 00:00:00","","TRUE","2026-09-15 10:31:41","3c0d0472fc7e5a920df6fe57dfd5b02299676c29cce945d6b391fea859c4ace3"
"7dcf625a-535b-500c-b08c-99b7b387dc01","SH100554","","","SELF","HDH-2024-09","Sutter Health Hdhp Gold","HDHP","COMMERCIAL","GRP10193","Palo Alto Medical Foundation","1967-03-13","F","93701","06085","CA","2024-01-26","","ACTIVE","FALSE","FALSE","","1.0219","1.1027","MODERATE","11","1.0681","FALSE","0","1626633153","ELIGIBILITY_834","2026-09-03 00:00:00","","TRUE","2026-09-15 10:31:41","dc583066f731ade9ee326cfb4ecd680e3730e45261575ad556078b576836b8a6"
"0d5b2355-b7f3-572e-98f5-7a7b19606d28","SH100555","A1MQ-HP-8068","","SELF","MED-2024-06","Sutter Health Medicare Advantage Gold","MEDICARE_ADVANTAGE","MEDICARE","GRP10378","Sutter Medical Foundation","1951-10-12","M","94578","06001","CA","2025-06-27","","ACTIVE","FALSE","FALSE","LIS1","0.9803","1.0956","MODERATE","15","1.1501","FALSE","2","1673691810","ELIGIBILITY_834","2026-09-12 00:00:00","","TRUE","2026-09-15 10:31:41","8078535fa0a532e235cd8e3e7ff91c7e36654d6490790061c9e3445b4f6a06fe"
"1db14f7b-ce5a-5474-9ecb-30e6b436aa7c","SH100556","","","DEPENDENT","HDH-2024-06","Sutter Health Hdhp Gold","HDHP","COMMERCIAL","GRP10416","NorCal Tech Coalition","1977-06-15","F","95014","06085","CA","2026-06-08","2028-05-13","TERMED","FALSE","FALSE","","0.9407","0.9073","MODERATE","7","1.1056","FALSE","5","1290114308","ELIGIBILITY_834","2026-09-03 00:00:00","","TRUE","2026-09-15 10:31:41","4fb21e4ec7ad53b7845ff0d50bad4ec17ad37891db349a277f38d1b4a8d08752"
"736cf289-39a4-509f-8afc-907f932f6244","SH100557","","","DEPENDENT","PPO-2024-08","Sutter Health Ppo Gold","PPO","COMMERCIAL","GRP10005","California State Employees","1967-05-21","F","93701","06085","CA","2024-12-06","","ACTIVE","FALSE","FALSE","","2.6637","2.7645","HIGH","29","2.5998","TRUE","1","1984285361","ELIGIBILITY_834","2026-09-15 00:00:00","","TRUE","2026-09-15 10:31:41","284eeadc842005c0710b47727be2a86f061d9e3a66f6c20754f9d01c88dc6441"
"bbe0193e-dd26-513d-8e41-e1ffc5d614d4","SH100558","","","SPOUSE","HDH-2024-05","Sutter Health Hdhp Gold","HDHP","COMMERCIAL","GRP10378","Central Valley Employers Group","2006-10-02","M","94578","06001","CA","2024-08-16","","ACTIVE","FALSE","FALSE","","0.8413","0.8384","LOW","6","0.8925","FALSE","3","1831116823","ELIGIBILITY_834","2026-09-06 00:00:00","","TRUE","2026-09-15 10:31:41","113f25c625bbc77a5e9cbfc36950df6a0eb05c75143663f39b20cbbe7a71a4b4"
"18c8a4ab-f0e6-5bf8-a065-cd9991933149","SH100559","","","SELF","HDH-2024-07","Sutter Health Hdhp Gold","HDHP","COMMERCIAL","GRP10019","California State Employees","1949-06-23","F","94501","06001","CA","2025-11-06","","ACTIVE","FALSE","FALSE","","1.9271","2.2136","HIGH","24","2.0901","FALSE","0","1298082098","ELIGIBILITY_834","2026-09-01 00:00:00","","TRUE","2026-09-15 10:31:41","5677cf6ab8b74564acccc71f63c1950192cf8dc067d50f657a8e1648e6da627e"
"dee346f5-e8ce-509b-ae32-37a3c8692320","SH100560","","","SELF","HMO-2024-05","Sutter Health Hmo Gold","HMO","COMMERCIAL","GRP10236","Bay Area Health Alliance","1964-01-17","F","95054","06085","CA","2025-01-20","2027-01-12","COBRA","TRUE","FALSE","","1.1861","1.2106","MODERATE","10","1.2474","FALSE","0","1791634879","ELIGIBILITY_834","2026-09-08 00:00:00","","TRUE","2026-09-15 10:31:41","2c2386f91e6cd8dc03c8147793520279df0a1b880e8b0037570e6f0c708b00e0"
"48b8a521-c2d6-54a1-93ee-170a98c8abbe","SH100561","","","SPOUSE","PPO-2024-06","Sutter Health Ppo Gold","PPO","COMMERCIAL","GRP10209","Kaiser Community Partners","1966-02-17","M","94103","06075","CA","2025-11-01","","ACTIVE","FALSE","FALSE","","2.3569","2.1047","HIGH","27","2.3831","FALSE","0","1673672094","ELIGIBILITY_834","2026-09-11 00:00:00","","TRUE","2026-09-15 10:31:41","c088d708816d50d856d87c9107912f6e75266d477f90c770ac5c193b9e9641bb"
"b59310d2-3ef3-555e-8b67-122f550c9844","SH100562","","","SELF","HMO-2024-04","Sutter Health Hmo Gold","HMO","COMMERCIAL","GRP10479","California State Employees","1970-03-15","F","94102","06075","CA","2022-10-28","2024-03-28","TERMED","FALSE","FALSE","","1.4655","1.4935","MODERATE","13","1.6192","FALSE","3","1403298186","ELIGIBILITY_834","2026-08-27 00:00:00","","TRUE","2026-09-15 10:31:41","7c416b7ae76d7b7da95738fa348bf7064fd7e61127b1d30be4d3fbfce3218e09"
"d01abc63-1e16-5a4e-b34a-0ec9e97c6ab3","SH100563","M3CT-R3-8362","","SELF","MED-2024-07","Sutter Health Medicare Advantage Gold","MEDICARE_ADVANTAGE","MEDICARE","GRP10010","California State Employees","1946-07-19","M","94132","06075","CA","2025-07-24","","ACTIVE","FALSE","FALSE","","1.1582","1.2385","MODERATE","14","1.3494","FALSE","3","1964845867","ELIGIBILITY_834","2026-09-01 00:00:00","","TRUE","2026-09-15 10:31:41","2a4e5f0aae5404ca0eed1e284b1f2e22efd708fe1f257c38f5b728afc3dbd894"
"8f4035a7-23e7-5f71-bed1-c4dc807e7239","SH100564","R61M-HQ-2718","","SELF","MED-2024-07","Sutter Health Medicare Advantage Gold","MEDICARE_ADVANTAGE","MEDICARE","GRP10186","Safeway Health Plan","1984-10-20","M","93722","06085","CA","2022-10-06","","ACTIVE","FALSE","FALSE","LIS1","0.4302","0.3903","LOW","3","0.4129","FALSE","2","1688631184","ELIGIBILITY_834","2026-09-05 00:00:00","","TRUE","2026-09-15 10:31:41","23bd3107d1b2bb736b7d3115e9ef08245d74abaf5aa9cd174ee412993d575988"
"56feddcb-3d36-54ea-bdea-3a616fb7924e","SH100565","","","DEPENDENT","PPO-2024-03","Sutter Health Ppo Gold","PPO","COMMERCIAL","GRP10294","Bay Area Health Alliance","1970-02-15","M","94603","06075","CA","2025-08-02","","ACTIVE","FALSE","FALSE","","1.9723","2.2585","HIGH","28","2.2263","TRUE","1","1261794917","ELIGIBILITY_834","2026-08-31 00:00:00","","TRUE","2026-09-15 10:31:41","bfbf44bc0eed8591fb8dfb3114e951924c3dba0d4258e5b5bdc05c922b9cb483"
"847042dc-6515-529f-a7fa-61c8d1d312e9","SH100566","","","DEPENDENT","HMO-2024-08","Sutter Health Hmo Gold","HMO","COMMERCIAL","GRP10490","Bay Area Health Alliance","1966-08-28","M","95126","06085","CA","2025-04-28","","ACTIVE","FALSE","FALSE","","2.8633","3.1662","VERY_HIGH","33","2.9851","TRUE","3","1430242008","ELIGIBILITY_834","2026-08-24 00:00:00","","TRUE","2026-09-15 10:31:41","b5ba39aa9e0713a380f535cf79f00292c03bdd014679330ba9e5d664ebd74944"
"65739c52-ca7b-580f-8211-9ab2439882d1","SH100567","","","SELF","HMO-2024-01","Sutter Health Hmo Gold","HMO","COMMERCIAL","GRP10462","Bay Area Health Alliance","1999-07-07","M","94501","06001","CA","2024-11-19","","ACTIVE","FALSE","FALSE","","3.2916","3.3525","VERY_HIGH","43","3.0963","TRUE","2","1221719840","ELIGIBILITY_834","2026-09-03 00:00:00","","TRUE","2026-09-15 10:31:41","77b5e69d5fdb3e7c965e2b40aa87f68c872b725de10ebabb055e04124e80cb97"
"be860f3a-e441-57c6-be2f-134e922ff517","SH100568","","","SELF","PPO-2024-05","Sutter Health Ppo Gold","PPO","COMMERCIAL","GRP10173","Palo Alto Medical Foundation","2010-10-02","F","94501","06001","CA","2023-04-14","","ACTIVE","FALSE","FALSE","","1.4147","1.3923","MODERATE","11","1.5607","FALSE","0","1497250289","ELIGIBILITY_834","2026-08-17 00:00:00","","TRUE","2026-09-15 10:31:41","58d07998ff811021148c6a27d18e22c64a0d2297ac940f47c05cda5cb44fdddb"
"2d7ee211-eecd-558d-9a8b-cbd023234a96","SH100569","H9KW-9A-7520","","SELF","MED-2024-07","Sutter Health Medicare Advantage Gold","MEDICARE_ADVANTAGE","MEDICARE","GRP10086","NorCal Tech Coalition","2004-10-31","M","94102","06075","CA","2022-12-22","2024-03-23","TERMED","FALSE","FALSE","LIS3","2.8997","2.9891","VERY_HIGH","36","2.6449","FALSE","2","1371351496","ELIGIBILITY_834","2026-08-23 00:00:00","","TRUE","2026-09-15 10:31:41","fa333bd849a9ba74e2d5209264fcca5c473b463262f4fe84bf92e4e676e3b860"
"4b2ec36e-ea0f-5c35-bdf5-5d4a0411ba91","SH100570","","","DEPENDENT","HDH-2024-07","Sutter Health Hdhp Gold","HDHP","COMMERCIAL","GRP10171","NorCal Tech Coalition","2005-11-05","M","94103","06075","CA","2024-12-11","","ACTIVE","FALSE","FALSE","","0.4198","0.416","LOW","5","0.4291","FALSE","2","1962371481","ELIGIBILITY_834","2026-09-05 00:00:00","","TRUE","2026-09-15 10:31:41","064240da824fe15f8d47a4ce12f25bc4588b18875dd259d89bcd65017c7e8c6c"
"f015475b-387a-50d3-866d-63dfe91c34a5","SH100571","","CA4442231856","SPOUSE","MED-2024-02","Sutter Health Medicaid Managed Gold","MEDICAID_MANAGED","MEDICAID","GRP10065","Palo Alto Medical Foundation","1997-05-01","M","94577","06001","CA","2025-10-28","","ACTIVE","FALSE","FALSE","","2.9018","3.0465","VERY_HIGH","34","2.62","TRUE","0","1360877421","ELIGIBILITY_834","2026-09-15 00:00:00","","TRUE","2026-09-15 10:31:41","827bd707779adc26b6c9209b4fb2382d2a2a35c8a2784ec743b5c7a7c4cfe48f"
"460f0944-f945-58a3-bb31-b66954c0c132","SH100572","","","SELF","PPO-2024-02","Sutter Health Ppo Gold","PPO","COMMERCIAL","GRP10367","Palo Alto Medical Foundation","1941-02-13","F","94123","06075","CA","2026-01-02","","ACTIVE","FALSE","FALSE","","2.4126","2.0914","HIGH","25","2.4514","FALSE","1","1104124388","ELIGIBILITY_834","2026-08-26 00:00:00","","TRUE","2026-09-15 10:31:41","f70ed055302afc2a9a8c086559989cca30b533a1570e2ce3cdf60415e127bf3f"
