"PROVIDER_NPI","GROUP_NPI","TIN","PROVIDER_LAST_NAME","PROVIDER_FIRST_NAME","PROVIDER_CREDENTIAL","SPECIALTY_CODE","SPECIALTY_DESC","TAXONOMY_CODE","PRIMARY_CARE_FLAG","NETWORK_STATUS","NETWORK_EFFECTIVE_DATE","NETWORK_TERM_DATE","ACCEPTING_NEW_PATIENTS","TELEHEALTH_ENABLED","QUALITY_TIER","PRACTICE_ADDRESS_LINE1","PRACTICE_CITY","PRACTICE_STATE","PRACTICE_ZIP","PRACTICE_COUNTY_CODE","PRACTICE_LATITUDE","PRACTICE_LONGITUDE","PRACTICE_PHONE","CREDENTIAL_STATUS","CREDENTIAL_EXPIRY_DATE","BOARD_CERTIFIED","MALPRACTICE_FLAG","CLAIM_VOLUME_30D","RISK_FLAG_VOLUME_30D","AVG_RISK_SCORE_PANEL","_SOURCE_SYSTEM","_LOADED_AT","_RECORD_HASH"
"1936884791","","819176585","Hughes","Christopher","DDS","24","Family Practice","901891836X","TRUE","IN_NETWORK","2025-05-27","","FALSE","FALSE","TIER_1","826 Dominic Hollow","Sacramento","CA","93722","06085","37.0270132","-121.6570607","472-126-4647","PENDING","2027-11-30","TRUE","FALSE","34","10","1.6099","CAQH_PROVIEW","2026-09-15 10:31:41","98c100f7f1c19618c221d07dc45b6de3fc6949e32922c69ef5712bcaa73747d8"
"1161902389","2651434054","368446678","Patton","Michael","MD","78","Cardiovascular Disease","233226882X","FALSE","IN_NETWORK","2023-04-22","","TRUE","TRUE","TIER_1","799 Stephen Dale","San Francisco","CA","94603","06085","36.8941878","-121.9567839","406-596-5756","ACTIVE","2027-03-12","TRUE","FALSE","119","37","2.2772","CAQH_PROVIEW","2026-09-15 10:31:41","05411d7e757fe7ea6a1f2c110a6ab7a4818a790b5357d11e60b06f3715717d58"
"1530010569","","824526139","Ochoa","Michele","DO","01","Internal Medicine / General Practice","770317828X","FALSE","PREFERRED","2022-11-06","","TRUE","TRUE","TIER_2","5937 Thompson Locks","San Jose","CA","93701","06085","37.0520443","-121.9234489","547-935-6465","ACTIVE","2028-03-31","FALSE","FALSE","32","31","0.7857","CAQH_PROVIEW","2026-09-15 10:31:41","1b4b3c062b51da877c466cc8a00d415e14df0002ee919ce6afaed2488c93af32"
"1399745070","","210107303","Wilson","Anne","MD","90","Nephrology","628835042X","FALSE","PREFERRED","2025-01-11","","TRUE","FALSE","TIER_2","807 Samuel Highway","Oakland","CA","94609","06085","37.3345372","-122.3979945","167-243-4266","ACTIVE","2028-05-03","FALSE","FALSE","109","15","0.7178","CAQH_PROVIEW","2026-09-15 10:31:41","9186b718c465f64a223e9db4faa8b61bf2e04d203de55f7ec2c63732c7e8b22f"
"1538016478","2740684021","527586062","Jones","Vicki","DO","24","Family Practice","333988312X","TRUE","PREFERRED","2023-06-24","","FALSE","TRUE","TIER_1","688 Stephens Turnpike Suite 891","San Francisco","CA","94122","06085","37.5448464","-121.7467055","135-290-9656","ACTIVE","2028-01-17","TRUE","FALSE","151","13","1.7088","CAQH_PROVIEW","2026-09-15 10:31:41","98e229ea8ff71f1e93281967b0cd2648434a4e43cd594ae9f690cdb2cb45e6e7"
"1840604276","2182527518","657433604","Rodriguez","Corey","DDS","97","General Practice","473725524X","TRUE","IN_NETWORK","2025-02-26","","FALSE","FALSE","TIER_3","889 Sean Lock","San Francisco","CA","94118","06085","37.5636098","-121.8569981","798-250-7146","EXPIRED","2026-12-02","TRUE","FALSE","104","14","2.3457","CAQH_PROVIEW","2026-09-15 10:31:41","1d6799aee7b5e7b9b5468d0b3a85a769a2432ba03482b106157aa78fe8be15c2"
"1842012632","","533367080","Knapp","Christopher","DO","24","Family Practice","996353032X","TRUE","IN_NETWORK","2025-11-24","","TRUE","FALSE","TIER_1","4573 Bailey Court","Sacramento","CA","95054","06085","37.0677609","-122.463369","775-140-1051","ACTIVE","2028-04-06","TRUE","FALSE","96","18","1.3546","CAQH_PROVIEW","2026-09-15 10:31:41","efd369a66ec727c6702dc3781816209382c380b646a0f8c55033387b0d747d37"
"1933787287","","364442052","Byrd","Frank","MD","66","Rheumatology","398985184X","FALSE","IN_NETWORK","2022-02-08","","TRUE","FALSE","TIER_2","282 Castro Mountain","San Jose","CA","94609","06085","37.7170693","-121.9518413","362-266-0937","ACTIVE","2028-09-10","TRUE","FALSE","238","20","2.2876","CAQH_PROVIEW","2026-09-15 10:31:41","18cc04dd1f198be6c4d62bfc47f5ac158e9b999f6b3b271e0c9c5e95a6f140ba"
"1467247359","","472795694","Vargas","Paul","NP","08","Geriatrics","552015070X","FALSE","IN_NETWORK","2025-03-17","","FALSE","TRUE","TIER_1","41918 Michael Flat","San Jose","CA","94115","06085","37.4293503","-121.6569573","714-785-9696","ACTIVE","2028-05-08","TRUE","FALSE","185","12","1.4334","CAQH_PROVIEW","2026-09-15 10:31:41","0e4ef7eca25838387e9beac204327f7cca9dae740e4919b5f1702c5e7d029937"
"1140074897","2437102611","618342483","Matthews","Michael","MD","08","Geriatrics","156609031X","FALSE","IN_NETWORK","2022-10-31","","TRUE","FALSE","TIER_2","249 Emily Island Apt. 341","Fresno","CA","93722","06085","37.5725604","-122.2483109","252-866-9296","ACTIVE","2027-05-15","TRUE","FALSE","158","25","1.699","CAQH_PROVIEW","2026-09-15 10:31:41","19205015693e8d4c84a4e0bb63e3c1528e604f7717f2edf46952e5974b415377"
"1891217136","2883165585","234478330","Henderson","Tommy","DO","66","Rheumatology","904509987X","FALSE","PREFERRED","2022-10-15","","TRUE","TRUE","TIER_2","274 Jacob Ville","San Francisco","CA","94603","06085","37.3383793","-122.3643886","790-507-2368","ACTIVE","2027-10-21","FALSE","FALSE","122","30","1.9629","CAQH_PROVIEW","2026-09-15 10:31:41","17c9748e7408ad691878ab1ff55de60810697422c9fba5ab3079c0dd16d2fce5"
"1302059403","","686213132","Wagner","Troy","MD","66","Rheumatology","843470204X","FALSE","IN_NETWORK","2025-06-14","","TRUE","FALSE","TIER_2","7721 Laura Forges Suite 043","Oakland","CA","94123","06085","37.7629911","-122.0295315","842-797-8819","ACTIVE","2027-05-14","TRUE","FALSE","7","11","1.2029","CAQH_PROVIEW","2026-09-15 10:31:41","feb50e99eb545f3f0bc540ef666277359fff21a3bfba15e09d7fe78c1b173273"
"1798422076","2351994837","665874575","Wilson","Kimberly","MD","11","Medical Oncology","115479088X","FALSE","IN_NETWORK","2025-09-08","","FALSE","TRUE","TIER_2","078 Veronica Cove Apt. 407","Oakland","CA","94103","06085","37.2117947","-121.5876373","451-713-3959","ACTIVE","2027-06-07","FALSE","FALSE","79","17","0.8869","CAQH_PROVIEW","2026-09-15 10:31:41","93dd92e67f6632e5bb7e4c88bbe9f0e567caca24064c48421d6bbf70efeed387"
"1916880487","2745236131","530337034","Chen","Gabriel","MD","90","Nephrology","476923412X","FALSE","PREFERRED","2022-04-13","","FALSE","TRUE","TIER_1","30958 Carlson Extension","Sacramento","CA","94131","06085","37.6085098","-121.7460623","544-948-1260","ACTIVE","2027-07-28","TRUE","FALSE","114","4","2.7537","CAQH_PROVIEW","2026-09-15 10:31:41","5adbd8d70ea87ae28db736711c06c91dc26325e47475dae062e353e19788fd32"
"1547243997","2141802278","543510404","Riddle","Michelle","MD","38","Psychiatry","783208489X","FALSE","IN_NETWORK","2025-06-18","","TRUE","TRUE","TIER_3","232 Poole Trace","San Francisco","CA","94578","06085","37.4200412","-122.4350464","672-946-6711","ACTIVE","2028-07-11","TRUE","FALSE","180","40","1.9343","CAQH_PROVIEW","2026-09-15 10:31:41","d616ce00d0139a71ae1ea59d656f96b5f65588dc30fd5931f967756795abe78f"
"1646073815","2720523128","837407832","Powell","Kara","DDS","11","Medical Oncology","137830760X","FALSE","IN_NETWORK","2022-08-29","","FALSE","TRUE","TIER_1","7590 Jessica Mount Suite 186","Fresno","CA","95054","06085","37.1833309","-121.8834971","363-745-4589","ACTIVE","2027-05-07","FALSE","FALSE","187","24","1.4954","CAQH_PROVIEW","2026-09-15 10:31:41","6a5e41b5f23ce914f2e7d78915b9b8df3a8bcb8d2e753dd3604cb007fb363bbc"
"1812927059","2681716771","406023765","Anderson","Melissa","DO","78","Cardiovascular Disease","117440348X","FALSE","IN_NETWORK","2022-09-24","","FALSE","FALSE","TIER_2","001 Smith Walks Apt. 770","Oakland","CA","94603","06085","37.0500483","-121.6652357","632-424-1541","ACTIVE","2027-01-18","TRUE","FALSE","37","17","2.0035","CAQH_PROVIEW","2026-09-15 10:31:41","7dcb43c8b68c8cd92405c3c4221247ca00ecde0073f0974d5b1621c73a1c9d01"
"1259768794","2347038098","455690120","Watson","Rebecca","MD","38","Psychiatry","607493145X","FALSE","IN_NETWORK","2024-02-19","","TRUE","FALSE","TIER_2","64361 Aaron Neck","Sacramento","CA","94123","06085","37.6059534","-121.8254542","129-387-0051","ACTIVE","2027-04-28","TRUE","FALSE","102","27","2.5758","CAQH_PROVIEW","2026-09-15 10:31:41","667aa9c376e63098d5eea3ce5a2fde229c49f2faf5ab8cb06e93acd24c5268c1"
"1373161867","2454087234","568857602","Mcneil","Robert","MD","01","Internal Medicine / General Practice","388824272X","FALSE","IN_NETWORK","2025-01-25","","TRUE","FALSE","TIER_2","1361 Dakota Land","Sacramento","CA","94122","06085","37.183719","-121.8797778","426-221-8909","ACTIVE","2028-05-12","TRUE","FALSE","225","22","0.8751","CAQH_PROVIEW","2026-09-15 10:31:41","629b4fc8043d84d325eb9fd7981a2aab203cfc16a0bddc713616a80d42481794"
"1915097044","2749666568","653064757","Santos","Scott","MD","90","Nephrology","324980353X","FALSE","IN_NETWORK","2024-05-28","","TRUE","FALSE","TIER_3","269 Heath Corners","Fresno","CA","93701","06085","37.6656288","-122.2512613","121-965-6523","ACTIVE","2028-02-18","FALSE","FALSE","108","21","0.603","CAQH_PROVIEW","2026-09-15 10:31:41","a9765b161e6b9c662c018bb0f255d36c95ff9af7cc7569794e7814ef2f3671c9"
"1591673711","2395033851","505803750","Hill","Christopher","NP","08","Geriatrics","755541514X","FALSE","PREFERRED","2022-08-06","","TRUE","TRUE","TIER_2","043 Julie Hill Apt. 376","Fresno","CA","94132","06085","36.9363742","-121.9913413","137-918-0552","ACTIVE","2027-09-28","TRUE","FALSE","115","28","1.8548","CAQH_PROVIEW","2026-09-15 10:31:41","f76a36d47a34729872c6be4fcd7d3e345ed95ee68d159daa65a1d8720731b075"
"1756368209","2155287247","291271843","Hughes","Mary","NP","97","General Practice","767035780X","TRUE","IN_NETWORK","2023-09-30","","FALSE","TRUE","TIER_1","8271 Brenda Bridge Suite 300","San Jose","CA","94102","06085","37.6721826","-121.6334631","684-866-6188","ACTIVE","2028-08-02","TRUE","FALSE","209","33","1.0996","CAQH_PROVIEW","2026-09-15 10:31:41","e08e10eb00a6040eddf824bcc49f77877a53575254f4954cb0fd0b33b067858d"
"1868610421","2121477842","936828463","Jensen","Joshua","MD","86","Pulmonary Disease","627631129X","FALSE","IN_NETWORK","2022-07-02","","TRUE","TRUE","TIER_2","83285 Willis Track Apt. 463","San Jose","CA","93701","06085","37.1387065","-121.9571805","031-617-9904","ACTIVE","2026-10-15","FALSE","FALSE","57","18","2.0969","CAQH_PROVIEW","2026-09-15 10:31:41","38ac278dc7a7a27a3c27b428e4afee74df8aabf208d47749e4c175d399606f33"
"1495069737","2539118265","638654121","Wade","Diane","PA","97","General Practice","719134721X","TRUE","PREFERRED","2021-10-12","","FALSE","TRUE","TIER_3","02027 Mills Tunnel","Oakland","CA","95054","06085","37.5594688","-122.4833612","425-241-0564","ACTIVE","2027-07-26","TRUE","FALSE","16","8","2.3971","CAQH_PROVIEW","2026-09-15 10:31:41","c3077e1bd855c824a49298e950b61bc403bb6083d706874e9f2bbdca99c87dd8"
"1904651333","2135747571","339643419","Warren","Jose","MD","38","Psychiatry","832816859X","FALSE","OUT_OF_NETWORK","2024-11-12","","TRUE","FALSE","TIER_2","7850 Villarreal Expressway","Fresno","CA","94122","06085","37.6995087","-121.6984627","524-191-3800","ACTIVE","2028-06-07","TRUE","FALSE","114","11","2.2378","CAQH_PROVIEW","2026-09-15 10:31:41","9e752be3053a259a6d975405b294e58be84016e9ae9f40baf859edcd4b12a5db"
"1992195121","2700530563","255588331","Trevino","Alexander","DO","38","Psychiatry","310305599X","FALSE","IN_NETWORK","2024-05-27","","TRUE","TRUE","TIER_2","5622 Angela Station","San Francisco","CA","95014","06085","37.3729702","-121.7412591","635-365-4195","ACTIVE","2028-08-07","FALSE","FALSE","10","5","2.4554","CAQH_PROVIEW","2026-09-15 10:31:41","a5708a6b3a95988824fa6f205d677735fc6d37cbd2ffe7dd207f48fa7204cef5"
"1251722041","2496074880","358301477","Wilson","Emily","PA","86","Pulmonary Disease","860330588X","FALSE","IN_NETWORK","2023-06-21","","TRUE","TRUE","TIER_2","38061 Cline Trail","Fresno","CA","94102","06085","37.559092","-121.8572996","451-870-5349","ACTIVE","2027-05-16","TRUE","FALSE","17","13","1.3908","CAQH_PROVIEW","2026-09-15 10:31:41","3a2bc99f12f9a85ff6c8a0d3365605c9fcd72f61d8e17eb746bbcd6623cf6fe2"
"1545553352","","605358971","Mueller","Jodi","NP","11","Medical Oncology","871731348X","FALSE","IN_NETWORK","2024-11-04","","TRUE","TRUE","TIER_1","5973 Edward Lodge","San Jose","CA","93701","06085","37.3951334","-122.0970337","038-505-0641","ACTIVE","2027-05-19","TRUE","FALSE","55","14","1.3528","CAQH_PROVIEW","2026-09-15 10:31:41","0f2978a679fed6322985eadd3d2e10fe9f2ccfba0445bd38c9c0f180fc9cb0ee"
"1829744511","2559569710","385821044","Harris","Tonya","DO","78","Cardiovascular Disease","245926740X","FALSE","IN_NETWORK","2024-01-15","","TRUE","TRUE","TIER_2","0241 Samantha Vista Suite 571","Sacramento","CA","95148","06085","37.1014531","-121.633613","918-261-9906","ACTIVE","2027-02-19","FALSE","FALSE","85","2","1.6717","CAQH_PROVIEW","2026-09-15 10:31:41","e633441d51389598c950a4cc3d4d2135027ee7230c83440f94e92effaaf2e59b"
"1695140721","","739485907","Bates","David","NP","97","General Practice","248538572X","TRUE","IN_NETWORK","2022-12-02","","TRUE","TRUE","TIER_2","5655 Nelson Club Apt. 291","Fresno","CA","94132","06085","37.4841383","-121.8499368","212-775-6185","ACTIVE","2028-07-03","FALSE","FALSE","206","16","2.5198","CAQH_PROVIEW","2026-09-15 10:31:41","f5f5d186b3caefaf50c84be993d2f8351daf47255db28411ec9cf0a20c2fbe71"
"1129523994","2186454570","530847110","Oconnell","Jared","DO","24","Family Practice","476595909X","TRUE","IN_NETWORK","2025-02-03","","TRUE","TRUE","TIER_2","4112 Mckenzie Square Apt. 352","Fresno","CA","94102","06085","37.7582976","-122.0199815","135-680-4420","ACTIVE","2027-03-17","TRUE","FALSE","201","13","1.999","CAQH_PROVIEW","2026-09-15 10:31:41","f60f664bb74b42e1dbeb89c4e5cc245109e148dd372aa5d59de8ab67f67dc88c"
"1323296343","2879507062","743571747","Crane","Melissa","MD","01","Internal Medicine / General Practice","899792917X","FALSE","IN_NETWORK","2024-08-02","","TRUE","TRUE","TIER_1","71210 Maria Forges","Sacramento","CA","93722","06085","36.8334971","-122.0909588","236-519-9410","ACTIVE","2027-07-26","TRUE","FALSE","250","21","2.0058","CAQH_PROVIEW","2026-09-15 10:31:41","4f9b68bba98b83d40a22dde503fe7d0d2a0fb5c3c991cf877d8d8e5ed34d400b"
"1553834625","","920595525","Osborn","James","NP","66","Rheumatology","139534273X","FALSE","IN_NETWORK","2024-10-03","","TRUE","FALSE","TIER_3","15107 Gary Ports Suite 670","Sacramento","CA","95131","06085","37.7838533","-121.8687022","662-532-4472","ACTIVE","2027-12-10","FALSE","FALSE","193","5","0.6613","CAQH_PROVIEW","2026-09-15 10:31:41","8e922e72a186d83d5e2aab8ab9b1cfc975ed783318d2bea23012ab899f558de8"
"1889857674","2889842632","628532743","Johnson","Christine","NP","24","Family Practice","186274942X","TRUE","PREFERRED","2025-09-23","","TRUE","FALSE","TIER_2","476 Brown Harbors","Oakland","CA","94609","06085","37.4894349","-121.9021459","626-383-8065","ACTIVE","2027-01-03","FALSE","FALSE","133","13","2.2224","CAQH_PROVIEW","2026-09-15 10:31:41","e7802515f98de13e95965a1233a0137e4630da4aa816900180d20a8706518693"
"1580845219","2818257671","200064344","Castillo","Kimberly","MD","38","Psychiatry","595594423X","FALSE","IN_NETWORK","2022-02-07","","TRUE","TRUE","TIER_1","856 White Island Apt. 040","Fresno","CA","94577","06085","37.4428362","-121.8520902","785-932-1334","ACTIVE","2027-01-18","TRUE","FALSE","145","9","2.1288","CAQH_PROVIEW","2026-09-15 10:31:41","2e0c00b232d83fc50663fff3b3d535f91cc88762c06b20f4cd5a2c8bbb2528f4"
"1116989506","2349828001","942659360","Ferguson","Kylie","MD","66","Rheumatology","883826166X","FALSE","PREFERRED","2025-03-15","","TRUE","TRUE","TIER_2","96522 Brittany Valley","Fresno","CA","93701","06085","37.4188242","-122.2237736","590-599-2937","ACTIVE","2028-04-06","TRUE","FALSE","237","18","2.4673","CAQH_PROVIEW","2026-09-15 10:31:41","7de9290b40a826272894752ee67aa6bef9b46176662d51cb55164fc77368738e"
"1438814661","","771159915","Weaver","Gregory","MD","38","Psychiatry","134608333X","FALSE","PREFERRED","2024-06-26","","TRUE","TRUE","TIER_2","03930 Smith Ridges","San Jose","CA","94132","06085","36.8547951","-122.4327673","325-250-0292","ACTIVE","2026-12-22","FALSE","FALSE","59","35","1.8588","CAQH_PROVIEW","2026-09-15 10:31:41","080014271ff5d3417014eb5451b9e7721388b8ac5b56444129769d01d24e0c68"
"1196946732","2210715242","217917540","Schroeder","Meghan","PA","38","Psychiatry","901338353X","FALSE","IN_NETWORK","2022-06-12","","TRUE","FALSE","TIER_2","56915 Morris Estate Suite 752","Sacramento","CA","94121","06085","36.8026628","-122.1726856","895-392-6442","ACTIVE","2027-08-20","TRUE","FALSE","128","14","2.4281","CAQH_PROVIEW","2026-09-15 10:31:41","e3cdbdba1bcb3dadde88655046444f66acc8850f02468426fad4992992715102"
"1188139946","","593492969","Thompson","Aaron","MD","90","Nephrology","824041303X","FALSE","OUT_OF_NETWORK","2025-02-28","","TRUE","TRUE","TIER_2","029 Mccall Ridge Apt. 917","Oakland","CA","94501","06085","37.1024463","-122.296213","251-355-2157","ACTIVE","2028-03-06","FALSE","FALSE","55","17","2.5716","CAQH_PROVIEW","2026-09-15 10:31:41","22e24e22f12c8a1808042049853fc517575f48c927fd2abc994994ec3084d92f"
"1549262283","2746733407","552045964","Smith","Jason","MD","66","Rheumatology","768530781X","FALSE","IN_NETWORK","2022-09-27","","TRUE","TRUE","TIER_1","4100 Kim Manor","Oakland","CA","95126","06085","37.4376955","-121.8062335","267-658-6179","ACTIVE","2028-04-17","TRUE","FALSE","185","4","2.6083","CAQH_PROVIEW","2026-09-15 10:31:41","0f6f3c36a4d781ddb79f4721835f1d48025bd0ed4ce6c444707aae8b1941d47a"
"1694853574","2204261278","830927112","Curtis","Gloria","MD","78","Cardiovascular Disease","671760513X","FALSE","IN_NETWORK","2021-12-10","","FALSE","TRUE","TIER_3","1040 Green Cove","San Francisco","CA","95126","06085","37.5578984","-122.3221855","152-621-8159","ACTIVE","2028-01-29","FALSE","FALSE","192","3","2.7833","CAQH_PROVIEW","2026-09-15 10:31:41","9fee5798afc174c5845dc08bd82357c02389a7e71717477ebf517211f61acbca"
"1672164274","2497258095","816578295","Galloway","Patricia","MD","08","Geriatrics","360020221X","FALSE","PREFERRED","2021-12-08","","FALSE","FALSE","TIER_3","2962 Craig Ford","San Francisco","CA","95014","06085","37.7147279","-122.3972037","368-844-4310","ACTIVE","2027-04-10","TRUE","FALSE","49","4","1.6845","CAQH_PROVIEW","2026-09-15 10:31:41","8d58929d32b060058415427ac4ed4e5f27d1f0415d4754981cc1609adf8a2fbd"
"1266148276","2310214170","257953960","Long","Andrea","DDS","86","Pulmonary Disease","444378828X","FALSE","OUT_OF_NETWORK","2024-12-17","","TRUE","TRUE","TIER_1","05061 Colon Road Suite 310","Oakland","CA","94131","06085","36.8838475","-121.6173462","324-171-4677","ACTIVE","2027-05-04","FALSE","FALSE","80","0","1.5345","CAQH_PROVIEW","2026-09-15 10:31:41","3dfd9c0ed26a1a2630677cc0def222c607deaebb95a1fba2f6531b8fa94e8d70"
"1672115331","2590290387","636773725","Jacobson","Joseph","NP","08","Geriatrics","860123760X","FALSE","IN_NETWORK","2023-10-16","","TRUE","FALSE","TIER_1","56527 Jose Mountain Suite 349","Oakland","CA","94609","06085","37.3490296","-121.8363562","021-158-6938","ACTIVE","2027-10-19","TRUE","FALSE","231","19","0.7753","CAQH_PROVIEW","2026-09-15 10:31:41","50d8e8b4cfedc3898ba2bfdbc67412e5a4fa7f877d1d54556fbb892daba19415"
"1699536371","2763705212","987850083","Brown","Paul","NP","11","Medical Oncology","124597092X","FALSE","IN_NETWORK","2023-11-12","","FALSE","FALSE","TIER_1","793 Evans Locks Apt. 898","Fresno","CA","95054","06085","36.9527009","-122.083024","992-172-2332","ACTIVE","2027-07-15","TRUE","FALSE","169","24","2.087","CAQH_PROVIEW","2026-09-15 10:31:41","40cea75dcf4ed65edc2a850c0c266105989b49ad91486356324044a9a8fcbd6b"
"1200162338","","634326254","Williams","Christian","MD","01","Internal Medicine / General Practice","548183313X","FALSE","IN_NETWORK","2023-05-23","","FALSE","TRUE","TIER_2","29451 Paul Locks Suite 487","San Francisco","CA","94122","06085","37.4641538","-122.3660024","099-861-6229","ACTIVE","2027-02-27","FALSE","FALSE","167","31","1.3184","CAQH_PROVIEW","2026-09-15 10:31:41","3be1e4a1c81b0a90de1225547655498d9ca97472f1f9aed6cfa720e25b5fe0c4"
"1785086580","2958597195","960656340","Matthews","Katherine","MD","78","Cardiovascular Disease","104168499X","FALSE","IN_NETWORK","2026-02-25","","TRUE","TRUE","TIER_2","91485 Baker Shoal","Oakland","CA","94102","06085","37.3290781","-121.8685728","799-702-4629","ACTIVE","2027-03-13","FALSE","FALSE","131","8","2.2481","CAQH_PROVIEW","2026-09-15 10:31:41","4ccfe5a323444951dcfae1201c25d042ec2e7f57ac050ed65e318ece5ff2c0fe"
"1691919737","","472825588","Franklin","Heather","NP","86","Pulmonary Disease","697538506X","FALSE","IN_NETWORK","2023-08-14","","FALSE","TRUE","TIER_1","5307 Prince Brooks","Oakland","CA","94132","06085","37.3588568","-121.8843154","544-471-3247","ACTIVE","2028-02-01","TRUE","FALSE","27","18","1.2698","CAQH_PROVIEW","2026-09-15 10:31:41","2265af9bf57d7ac59f69eac0e880d40e18b8cbdc27c3e42d43e94757bc1aa2c7"
"1870107397","","247156400","Schroeder","Manuel","MD","01","Internal Medicine / General Practice","130794826X","FALSE","IN_NETWORK","2025-03-29","","FALSE","FALSE","TIER_3","137 Robin Lodge Suite 850","Oakland","CA","93701","06085","37.7477252","-122.1005663","821-486-2890","ACTIVE","2027-03-14","FALSE","FALSE","8","26","2.3013","CAQH_PROVIEW","2026-09-15 10:31:41","507d717a0999d46e4ce70f46b8af5bbb492c579481a9ea203077581633dcf756"
"1422590594","2882411034","827520115","Thompson","Nancy","MD","86","Pulmonary Disease","567777330X","FALSE","IN_NETWORK","2024-01-06","","FALSE","TRUE","TIER_3","30705 Joshua View","San Francisco","CA","94102","06085","37.0571757","-122.4165684","786-103-5797","PENDING","2028-05-30","TRUE","FALSE","29","24","1.2572","CAQH_PROVIEW","2026-09-15 10:31:41","fffb6b383d7606292af53a6788b0c7ab5435a5c8bfb686a84a8eedf286fd08fc"
"1480554652","","869413951","Thompson","Monica","NP","78","Cardiovascular Disease","179530865X","FALSE","PREFERRED","2025-01-22","","TRUE","FALSE","TIER_1","2414 Paul Estates Apt. 333","Fresno","CA","95126","06085","37.225568","-121.5174639","468-007-2290","SUSPENDED","2027-11-09","TRUE","FALSE","170","8","2.5356","CAQH_PROVIEW","2026-09-15 10:31:41","5a20065584ea5a975fb7744486b39100ebb84ab109d82d289dd485a0f9c05e7c"
"1248232294","2814477625","680195079","Walker","Charlene","PA","97","General Practice","185514406X","TRUE","IN_NETWORK","2021-12-27","","TRUE","TRUE","TIER_1","466 Stevens Forge Suite 489","Sacramento","CA","94102","06085","37.7221049","-122.0180056","691-085-8994","ACTIVE","2027-11-10","TRUE","FALSE","9","13","1.2573","CAQH_PROVIEW","2026-09-15 10:31:41","64d0c135146dafe19499381e0b9972d58a92ec9ae5220189c760e12386d66b9a"
"1915966459","2732564212","963750314","Evans","Daniel","NP","38","Psychiatry","378760003X","FALSE","PREFERRED","2023-08-21","","FALSE","FALSE","TIER_2","4544 Lopez Path","Oakland","CA","94122","06085","37.7507384","-121.9304622","309-652-0744","ACTIVE","2028-05-10","FALSE","FALSE","64","19","1.5131","CAQH_PROVIEW","2026-09-15 10:31:41","fe2c94b87021ae2018d0e50d2ec4e737f1ed4f7ea88ed07538f207d38be57c3d"
"1702148243","2522885914","729810408","Meadows","Richard","MD","24","Family Practice","697637388X","TRUE","IN_NETWORK","2024-10-12","","FALSE","FALSE","TIER_3","935 Gina Route","Fresno","CA","94603","06085","37.1313811","-122.2789373","758-428-2417","ACTIVE","2026-12-11","FALSE","FALSE","213","40","1.7161","CAQH_PROVIEW","2026-09-15 10:31:41","11a7b7a1b7303c20bdd19cb12c1d4e3111b09ad66aca39c3c4e0e97a372b4b4b"
"1927020351","2270564185","764291201","Anderson","Jonathan","PA","78","Cardiovascular Disease","869769967X","FALSE","PREFERRED","2023-03-17","","FALSE","FALSE","TIER_2","513 Walker Well","San Francisco","CA","93727","06085","37.4635328","-121.8375722","465-549-4717","ACTIVE","2027-10-26","FALSE","FALSE","139","13","0.8548","CAQH_PROVIEW","2026-09-15 10:31:41","d20fa8578f4aaf0499b3ba179415044b567115b6c9b57c4cd21511f06d0ac57d"
"1501060410","2119834267","855854223","Brown","Cynthia","PA","24","Family Practice","399082069X","TRUE","IN_NETWORK","2024-05-25","","FALSE","TRUE","TIER_3","3816 Gutierrez Ways","Oakland","CA","95131","06085","37.2849585","-122.0904958","223-569-7252","ACTIVE","2028-09-11","TRUE","FALSE","192","17","1.8214","CAQH_PROVIEW","2026-09-15 10:31:41","bcefdf1e2aa311b1771f14ff8640c8e5b1d65857be5a3f68def256f07295e833"
"1992226732","","843923268","Maxwell","Tony","DO","97","General Practice","640034553X","TRUE","IN_NETWORK","2022-04-16","","TRUE","TRUE","TIER_1","0074 Kathleen Extension","Fresno","CA","95054","06085","37.6972231","-121.8163209","927-129-6666","ACTIVE","2028-02-16","TRUE","FALSE","75","5","2.724","CAQH_PROVIEW","2026-09-15 10:31:41","51ad00e841d8d238b0710c4d61704f1178b175cb1b6d9f73df8cb4a45624432b"
"1169116768","2762601782","864451451","Sanford","Patrick","MD","38","Psychiatry","376136215X","FALSE","OUT_OF_NETWORK","2024-05-03","","TRUE","FALSE","TIER_2","350 Sherman Pines","Oakland","CA","93727","06085","36.9203003","-121.7518081","300-335-4216","ACTIVE","2027-09-10","FALSE","FALSE","206","20","0.6655","CAQH_PROVIEW","2026-09-15 10:31:41","c62bc9eb07c490c0e4af30a4d2ba6cd458e40f0c0a56747525320a3036626585"
"1484604062","","397230769","Gordon","Kevin","MD","78","Cardiovascular Disease","218387850X","FALSE","IN_NETWORK","2023-12-29","","FALSE","FALSE","TIER_1","44789 Hamilton Spur","San Francisco","CA","94103","06085","37.3657245","-122.2934551","257-532-6033","ACTIVE","2026-10-23","TRUE","FALSE","199","20","1.8239","CAQH_PROVIEW","2026-09-15 10:31:41","8a13486a31d7561f1dc04856bc619dbb54cf80dd828c92d689ecd4c4b00035ee"
