CUSTOMER_ID,COMPANY_NAME,CONTACT_FIRST_NAME,CONTACT_LAST_NAME,EMAIL,PHONE,ADDRESS,CITY,STATE,ZIP_CODE,LATITUDE,LONGITUDE,CUSTOMER_TYPE,CREDIT_RATING,ACCOUNT_STATUS,CREDIT_LIMIT,YTD_REVENUE,_SOURCE_TABLE,_ROW_HASH,_LOADED_AT,_SOURCE_SYSTEM,_IS_CURRENT,_VALID_FROM,_VALID_TO
CU-020469,Austin County,Michael,Ramirez,carolyn39@west.org,740-563-8567x02071,420 Howard Run Suite 535,Austin,TX,35494,30.328212,-97.779238,GOVERNMENT,C,ACTIVE,85603.27,484320.09,UR_CUSTOMERS,9ff5769f4be125325549fcf174644e8d9308a169c517bb4dc91d7ac0fe6f78b4,2026-03-20T07:54:07.245993,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.245995,9999-12-31T00:00:00
CU-020470,Giles-Atkinson,Shannon,Crosby,sbryant@baxter.com,+1-321-300-7204x0947,6175 Medina Bridge,Atlanta,GA,37134,33.696224,-84.449969,EVENTS,A,ACTIVE,447572.22,373748.69,UR_CUSTOMERS,9d270140eb91f8cdcf46266d42e5e4baeb3c9907dcdef96d54ae6a2e72fe91f7,2026-03-20T07:54:07.246330,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.246331,9999-12-31T00:00:00
CU-020471,UT Electric Co,Cody,Barron,andrea67@boyd.com,(862)944-7049,01877 Jerry Estate,Salt Lake City,UT,43269,40.701144,-111.942377,UTILITY,A,INACTIVE,163229.92,485956.17,UR_CUSTOMERS,ebdd0c6b89e4ffa9f290a504b8ab924cfac55feba44aba0f5fa34548e9f201f6,2026-03-20T07:54:07.246487,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.246488,9999-12-31T00:00:00
CU-020472,Frank-Schwartz,Donna,Walker,forddennis@hopkins-barton.org,+1-974-490-3043x817,9247 Justin Pines Apt. 130,Atlanta,GA,12722,33.771008,-84.446281,RESIDENTIAL,B,ACTIVE,97204.22,444125.51,UR_CUSTOMERS,8cff161caaa785a991bb47455153638bcb6df7c8e1ca25594cd4965a9fea863e,2026-03-20T07:54:07.246740,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.246741,9999-12-31T00:00:00
CU-020473,"Simmons, Levine and Sanchez",John,Cervantes,hannah51@cobb.com,600.234.3743x2567,62512 David View Suite 411,Denver,CO,15383,39.689059,-105.032947,INDUSTRIAL,A,ACTIVE,155000.54,358048.37,UR_CUSTOMERS,ccfc10faae848765e8d0c9365bac7007b219124381f2e2e0ac9bbf0b12e98bc5,2026-03-20T07:54:07.247015,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.247015,9999-12-31T00:00:00
CU-020474,Vargas Energy,Samantha,Johnson,anthonysmith@wright.org,400.852.2144,353 Santiago Island Suite 116,Baltimore,MD,14744,39.332033,-76.596246,OIL_AND_GAS,A,ACTIVE,235784.54,342864.66,UR_CUSTOMERS,e62d3fe5f961f78e9dfc424c23c1b8107b96b99d83bd6e775f78bfff5f254422,2026-03-20T07:54:07.247207,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.247208,9999-12-31T00:00:00
CU-020475,Richmond Contracting,Larry,Duran,joseph26@miller.com,775.282.6829,9940 Lauren Dale,Baltimore,MD,26040,39.290785,-76.644652,CONSTRUCTION,B,ACTIVE,76864.76,432070.37,UR_CUSTOMERS,27e5f376a79b00d2a8fafe1150a294433f0019f8b104582303710bfea06b3f40,2026-03-20T07:54:07.247418,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.247419,9999-12-31T00:00:00
CU-020476,Peters-Watkins,Margaret,Dixon,stacydoyle@cook.com,407-750-7819x73544,7777 Mitchell Harbor,Portland,OR,74621,45.584656,-122.620507,INDUSTRIAL,C,ACTIVE,85659.81,357289.67,UR_CUSTOMERS,1bd7b02cd5e761d0bc373a0b7410702e107d74b5ee462de4d4c076d4f24e8b05,2026-03-20T07:54:07.247684,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.247685,9999-12-31T00:00:00
CU-020477,Baker-Matthews,Austin,Simmons,williamsalan@patel.com,+1-562-775-5377,609 Donald Brooks Suite 072,Minneapolis,MN,47747,44.989163,-93.193977,INDUSTRIAL,B,ACTIVE,180323.93,245328.7,UR_CUSTOMERS,0137b095340d3ea419f4e6629f929f4a4de2df6f4e32efd114c1445811bab6f3,2026-03-20T07:54:07.247956,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.247956,9999-12-31T00:00:00
CU-020478,King Construction,Tiffany,Simon,wwilliams@brown-bass.org,424.770.7926,743 Gina Trail,Chicago,IL,07942,41.902975,-87.573545,CONSTRUCTION,B,ACTIVE,66203.76,141797.27,UR_CUSTOMERS,0afbc18dc8e8f7e69174328b249f53edf94364d963fdd30e7a402b6ba1ab886e,2026-03-20T07:54:07.248149,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.248149,9999-12-31T00:00:00
CU-020479,Anderson Inc,Debra,Hall,john98@green.net,001-852-636-1794,9595 Quinn Wells Apt. 273,Jacksonville,FL,95613,30.362738,-81.575781,INDUSTRIAL,C,ACTIVE,36313.78,472062.14,UR_CUSTOMERS,21925331176d27573b5613a65f5c866e204d8ce17d80cb053577c32dfd1680ac,2026-03-20T07:54:07.248385,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.248385,9999-12-31T00:00:00
CU-020480,New York Parks Dept,Daniel,Mckinney,erin27@rodriguez.com,3239936276,0404 Rogers Lakes Apt. 128,New York,NY,50016,40.763222,-74.020971,GOVERNMENT,B,ACTIVE,107065.85,77093.36,UR_CUSTOMERS,b813ecc364d4e2e5844cfde1f5e93751ac6f6dd43035e0e5151e1ffc2cde3c21,2026-03-20T07:54:07.248575,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.248576,9999-12-31T00:00:00
CU-020481,Hall Engineering,Christopher,Martinez,bellsharon@booth.com,9748595282,4239 Lucas Greens Apt. 373,Boston,MA,96368,42.3812,-71.026014,CONSTRUCTION,B,ACTIVE,165003.79,76818.19,UR_CUSTOMERS,b4aa9c56b11fee3a891d760b21af9d6580cd9d42f5e356fe817b812e4882d139,2026-03-20T07:54:07.248808,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.248809,9999-12-31T00:00:00
CU-020482,Baldwin PLC,Tabitha,Franklin,christophermullen@williams.biz,8778214348,71557 Daniel Burg Suite 208,Salt Lake City,UT,74922,40.70173,-111.813212,RESIDENTIAL,B,ACTIVE,68940.86,372921.86,UR_CUSTOMERS,910a44286bb6a038b19931724bc7adaecd6babcabc65ee37ee792c6c59609f8a,2026-03-20T07:54:07.249005,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.249006,9999-12-31T00:00:00
CU-020483,Hansen Drilling,Cameron,Chavez,ortegaashley@williams-dean.com,773.212.9734x148,759 Alicia Loop,Kansas City,MO,71818,39.136577,-94.559583,OIL_AND_GAS,B,ACTIVE,164284.98,225115.2,UR_CUSTOMERS,f663c68855cecd27c3b7e201e39067a81d93ccfdd07956ba248f3d81e2368ed3,2026-03-20T07:54:07.249245,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.249246,9999-12-31T00:00:00
CU-020484,Moran Development,Aaron,Brown,geraldcastro@woods.com,394.752.3959x60233,1757 James Flat Apt. 888,Hartford,CT,07931,41.838356,-72.654769,INFRASTRUCTURE,C,ACTIVE,73459.61,52975.72,UR_CUSTOMERS,c0bb2cf0a3fec8b0d62b6faf22488583d067f715616644696cb47031df9f091d,2026-03-20T07:54:07.249485,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.249486,9999-12-31T00:00:00
CU-020485,MA Energy Co,Laura,Shields,sheila75@jackson.com,730-907-8867,8509 Andrews Court Suite 504,Boston,MA,81583,42.331488,-71.106557,UTILITY,B,ACTIVE,74761.68,387292.71,UR_CUSTOMERS,c3742a744a86a701bf62a98201601acb578f14cb42618a79a961ca7268782574,2026-03-20T07:54:07.249626,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.249626,9999-12-31T00:00:00
CU-020486,Thompson-Wright,Robert,Carter,landerson@patterson.com,920-843-8450x4621,349 Michele Heights Apt. 667,Sacramento,CA,34109,38.574907,-121.542779,MINING,C,ACTIVE,48279.75,276306.07,UR_CUSTOMERS,c6d5f196f2fc467ce8e14a75f4486df7d825be63c42e6e19d4131d529db8a720,2026-03-20T07:54:07.249878,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.249879,9999-12-31T00:00:00
CU-020487,Alexander Ltd,Anita,Wiley,velliott@villanueva.info,991-510-6672x641,953 Kennedy Cliffs Apt. 493,Los Angeles,CA,14855,34.104593,-118.231802,EVENTS,C,INACTIVE,84285.66,357263.66,UR_CUSTOMERS,92d3ede9196b703148564f336a5a957254d20e9473638b8923aa60904cdc7e2b,2026-03-20T07:54:07.250124,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.250124,9999-12-31T00:00:00
CU-020488,Reynolds Engineering,Joseph,Lowe,saragreen@downs.net,8477040793,756 Valerie Square,Charlotte,NC,77766,35.193326,-80.880203,INFRASTRUCTURE,C,ACTIVE,77524.34,217140.16,UR_CUSTOMERS,a8a1f14a94e438a336b5eb7350bc42475c46aa3ff88bb9f35cbf5f3bc3a4fe6d,2026-03-20T07:54:07.250324,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.250325,9999-12-31T00:00:00
CU-020489,Sherman and Sons,Elizabeth,Fry,terrenceclark@parsons-wilson.com,(772)312-3008x5789,24256 Smith Prairie Apt. 578,Houston,TX,28400,29.731551,-95.440082,EVENTS,B,ACTIVE,114768.99,327976.43,UR_CUSTOMERS,f459d92405105adf72258abd29a82d649e5de2006e61c160e878891eb3eb8483,2026-03-20T07:54:07.250544,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.250545,9999-12-31T00:00:00
CU-020490,FL Energy Co,Richard,Obrien,anthonywinters@jones-kent.com,+1-965-932-9856x8499,706 Angel Groves,Tampa,FL,49958,27.889004,-82.416178,UTILITY,A,ACTIVE,216167.12,415178.52,UR_CUSTOMERS,570c152fe3b16e588c49b078ed1f60cc7f08d4e1726b2bc68f65018b77b5bc3d,2026-03-20T07:54:07.250742,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.250742,9999-12-31T00:00:00
CU-020491,Garcia Development,Joshua,Allen,djohnson@quinn-miller.info,343-768-7163x8762,740 Scott Landing Suite 618,Portland,OR,20062,45.480812,-122.683098,INFRASTRUCTURE,B,ACTIVE,149561.29,220082.65,UR_CUSTOMERS,660fd0448b21f9b68a43f93b4af342509e47eac1c327d8a0640de38cf5afadf3,2026-03-20T07:54:07.250957,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.250958,9999-12-31T00:00:00
CU-020492,Wolf-Ramsey,Kyle,Hill,ohunter@brown.net,472.363.4921x22339,007 Jason Dam Apt. 448,El Paso,TX,34391,31.705193,-106.545183,INDUSTRIAL,C,ACTIVE,56190.52,160240.32,UR_CUSTOMERS,de5e25ef560aa2f86cfe6f01236a0d78cba20670152f166ccccc961ec173842c,2026-03-20T07:54:07.251209,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.251210,9999-12-31T00:00:00
CU-020493,Barnes-Mclean,Timothy,Cox,daniel76@smith-stewart.net,001-839-911-6457,5766 Callahan Orchard Suite 085,Chicago,IL,16979,41.957836,-87.673749,RESIDENTIAL,A,ACTIVE,427260.61,15354.02,UR_CUSTOMERS,5d2fe13477b1b770e287e844e6d2af75555743a560662ea0e0d705edf7bc1fe6,2026-03-20T07:54:07.251447,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.251448,9999-12-31T00:00:00
CU-020494,Smith Pipeline,Emily,Hebert,brendacollins@house-jones.com,9494988782,4422 Ryan Spur Suite 069,Charlotte,NC,22805,35.251387,-80.889603,OIL_AND_GAS,B,ACTIVE,156826.41,455257.07,UR_CUSTOMERS,60ce55045856c90f941c316a41ccfc65716bcaf8af23f2a9fa9d798049f891cd,2026-03-20T07:54:07.251665,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.251666,9999-12-31T00:00:00
CU-020495,"Serrano, Mcdonald and Shelton",Deanna,Reynolds,austin67@torres.com,001-303-521-4303,01118 Barnett Locks,Pittsburgh,PA,46853,40.38504,-79.973074,EVENTS,B,ACTIVE,100703.28,264179.47,UR_CUSTOMERS,6f5140eefd5b192e8260e5fe2bf22420847b9920111bbb9613dcc3e7075b90c9,2026-03-20T07:54:07.251903,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.251903,9999-12-31T00:00:00
CU-020496,Raleigh Water District,John,Schmidt,alexandra55@horton.com,001-961-651-4369,8351 Rosario Plains Apt. 871,Raleigh,NC,86580,35.785538,-78.660895,GOVERNMENT,A,ACTIVE,346442.65,185476.11,UR_CUSTOMERS,d955d59474debacda1baddb168e6f7c550adea739fec8c489c1c78a524e4628c,2026-03-20T07:54:07.252047,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.252048,9999-12-31T00:00:00
CU-020497,Murphy Group,Stephanie,Sloan,pmcpherson@benitez.org,(386)841-7825x601,6947 Padilla Extension,Sacramento,CA,78083,38.613423,-121.450199,MINING,C,ACTIVE,94879.62,129290.78,UR_CUSTOMERS,3cacb93f8f77c900334580b885cabd09ee9b0b1f78c0509f612799ac984ce081,2026-03-20T07:54:07.252293,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.252294,9999-12-31T00:00:00
CU-020498,Indianapolis Parks Dept,James,Solis,derrick85@washington.info,967.399.0102,952 Jacob Shore,Indianapolis,IN,60033,39.815523,-86.117311,GOVERNMENT,C,ACTIVE,43482.72,163486.91,UR_CUSTOMERS,f5cbe1b11211398ddafc9eb4dc78e4f8b9001c85f92c16155b9a6eaa13cbf21e,2026-03-20T07:54:07.252437,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.252438,9999-12-31T00:00:00
CU-020499,Garcia and Sons,David,Dalton,dana90@hill.com,546-722-0165x6633,243 Patrick Islands,Columbus,OH,32034,39.965408,-83.067223,INDUSTRIAL,A,ACTIVE,281090.45,349946.14,UR_CUSTOMERS,31aabdf048d81f56f50d0d8a6faaa02a58334d119e196ecf757dfb5c86d95466,2026-03-20T07:54:07.252660,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.252661,9999-12-31T00:00:00
CU-020500,Indianapolis Water District,Emily,Davis,alexis07@edwards-wyatt.net,614-720-2484x3507,933 Zachary Walk,Indianapolis,IN,77080,39.717799,-86.155914,GOVERNMENT,D,ACTIVE,17712.52,170851.9,UR_CUSTOMERS,1e4c438dc3072bfe6fe82b7d6a315801ff5e5dfea34ee85f3beb18c44eeeaf0e,2026-03-20T07:54:07.252837,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.252837,9999-12-31T00:00:00
CU-020501,"Bentley, Cunningham and Moody",Andrew,Baker,turnerkristin@johnson.com,971.882.3532x773,4761 Martinez Knolls Suite 355,Denver,CO,41131,39.706545,-105.000171,MINING,D,SUSPENDED,23007.02,301832.79,UR_CUSTOMERS,717025f2248b4e36d7c51995a7868cf703da6f2bb5293902cfe5feea8255f7a9,2026-03-20T07:54:07.253092,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.253093,9999-12-31T00:00:00
CU-020502,"Mcintosh, Roberts and Pace",Hector,Price,rrodriguez@carpenter.com,+1-542-570-2150x134,2798 Gordon Heights,Austin,TX,59019,30.231719,-97.685819,RESIDENTIAL,A,ACTIVE,236432.16,285950.28,UR_CUSTOMERS,c27abffa8e68c43b2428f08b7f77d0c06ba4c6c5893fc1368920891d15d89a36,2026-03-20T07:54:07.253340,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.253341,9999-12-31T00:00:00
CU-020503,Lopez-Bush,Marilyn,Jones,carriemunoz@walker.org,927-359-3955,11622 Martha Squares Suite 591,Minneapolis,MN,06511,45.005636,-93.231374,MINING,B,ACTIVE,115140.47,275434.11,UR_CUSTOMERS,55b8f1966d2237fc5ae4bf1884dc1dfa7d113df5bcc0501e08a08b897e9a2b40,2026-03-20T07:54:07.253560,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.253560,9999-12-31T00:00:00
CU-020504,Love LLC,Jake,King,philiproberts@colon.org,(591)742-2007x22768,8087 Barnett Coves,Tampa,FL,07890,27.880759,-82.377597,EVENTS,B,SUSPENDED,157974.43,284028.09,UR_CUSTOMERS,11cb28708d0e59fadec7bd29c0219baac4e6ce071ac2f931719fdf503e22b895,2026-03-20T07:54:07.253781,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.253781,9999-12-31T00:00:00
CU-020505,FL Electric Co,Carolyn,Robinson,jeffery00@williams.com,686-977-5465x86172,44633 Jennifer Viaduct,Tampa,FL,50117,27.889836,-82.391614,UTILITY,A,ACTIVE,450197.72,193665.63,UR_CUSTOMERS,be448b8d2d7e1586710009e80120f9c863493018cb849dc95e9074fcd9d03476,2026-03-20T07:54:07.253988,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.253989,9999-12-31T00:00:00
CU-020506,Wong-Stanton,Elizabeth,Foley,shawna15@goodman-navarro.com,375-973-5185,659 Gentry Lodge Suite 600,Chicago,IL,84461,41.867551,-87.566931,INDUSTRIAL,D,ACTIVE,22958.29,187576.29,UR_CUSTOMERS,d8bdd7f023dd145a9adce79036519e5470ae5f924806a6b4034b6ca28faa12ed,2026-03-20T07:54:07.254222,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.254222,9999-12-31T00:00:00
CU-020507,Dorsey Petroleum,Samantha,Perez,sethedwards@hudson.com,942.710.9222x51455,2376 Williams Cliff,Richmond,VA,37822,37.610277,-77.468735,OIL_AND_GAS,A,ACTIVE,177342.79,163274.2,UR_CUSTOMERS,e07e62e6eb58a3dfdceba9dcb8cc50444505c7b43d34b5d631d242994500d2de,2026-03-20T07:54:07.254435,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.254436,9999-12-31T00:00:00
CU-020508,Walls LLC,Jason,Lopez,ewilliams@tyler.com,001-682-510-9352,95014 Hurst Point,Philadelphia,PA,34619,40.004119,-75.243168,INDUSTRIAL,B,ACTIVE,144434.61,419319.12,UR_CUSTOMERS,303020fcae959a1b4d04f61268eb3eae3750ab2cca94fe2195ab47d511cd9a7e,2026-03-20T07:54:07.254618,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.254619,9999-12-31T00:00:00
CU-020509,Johnson Drilling,Linda,Rhodes,james08@ryan-lewis.com,001-876-879-0078x24466,836 Erin Port Suite 386,St. Louis,MO,66765,38.589342,-90.217016,OIL_AND_GAS,C,ACTIVE,49873.28,109274.21,UR_CUSTOMERS,c42519c576d14ed84516d9a2bcc4d85d4a232ca0bb593f1842a2b372340b3eb4,2026-03-20T07:54:07.254821,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.254821,9999-12-31T00:00:00
CU-020510,Koch Ltd,Michael,Daniel,matthew25@simmons.biz,(492)932-5727x3468,472 Kimberly Springs,Miami,FL,32084,25.790412,-80.173308,EVENTS,A,ACTIVE,247418.95,239909.64,UR_CUSTOMERS,803b3769771ad4e7a832323cc20e8c819963d5ff95ed0b89108d7b9afeb09271,2026-03-20T07:54:07.255038,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.255039,9999-12-31T00:00:00
CU-020511,El Paso County,Jon,King,gbutler@gomez.org,001-961-480-6862x8868,9403 Miller Meadow Suite 613,El Paso,TX,87954,31.701508,-106.433924,GOVERNMENT,B,ACTIVE,172805.31,211004.51,UR_CUSTOMERS,963f7e6ea23fc099dc6badbb4d95e1fb79833c75c1e3333e4c82db98acbab66f,2026-03-20T07:54:07.255202,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.255203,9999-12-31T00:00:00
CU-020512,TX Water Co,Kevin,Williams,heatheryoung@stephens.com,469-534-7691,9398 Christopher Spring Apt. 201,San Antonio,TX,51036,29.346282,-98.53958,UTILITY,B,ACTIVE,101046.38,199055.0,UR_CUSTOMERS,0ce91c18163e24f94b049ffae82779024e219149cda059ff45f0dd75d0209ff3,2026-03-20T07:54:07.255376,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.255377,9999-12-31T00:00:00
CU-020513,Davis LLC,Henry,Smith,johngarcia@robinson.com,(531)340-9821x2702,2012 Munoz Vista Apt. 177,Tulsa,OK,83810,36.141589,-95.941023,INDUSTRIAL,A,ACTIVE,256057.57,116609.65,UR_CUSTOMERS,3a663246645ee9b8dbc68ec66bb0a789f4d6d15be627c6f891dccec31f065029,2026-03-20T07:54:07.255577,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.255578,9999-12-31T00:00:00
CU-020514,Nashville Parks Dept,Luke,Strong,smithadam@douglas.com,965.332.4483x438,54746 Daniel Road Apt. 870,Nashville,TN,17982,36.23137,-86.825344,GOVERNMENT,B,ACTIVE,113464.27,459145.25,UR_CUSTOMERS,653161ee1feb80e0b5df0257a1e93a3bcd57016721424575b8893bf161129e8a,2026-03-20T07:54:07.255752,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.255752,9999-12-31T00:00:00
CU-020515,CO Electric Co,Timothy,Patel,rebeccaanthony@williams.net,3838491232,59324 Amy Dam,Denver,CO,90054,39.688901,-104.98601,UTILITY,B,SUSPENDED,139773.68,145793.98,UR_CUSTOMERS,ea58d99a9f41d522614cc265e770fc1eda2e2adb3686ad8ae219be0410b0ab57,2026-03-20T07:54:07.255926,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.255926,9999-12-31T00:00:00
CU-020516,Tulsa County,Jill,Bell,xcruz@rios.com,431-516-7954,7011 Griffin Creek,Tulsa,OK,15304,36.10853,-95.960884,GOVERNMENT,B,ACTIVE,191110.94,62307.33,UR_CUSTOMERS,cd6d720230a5a4588c00930f3cc8d7bead5809fca5e83a0af58e86fa86a76517,2026-03-20T07:54:07.256077,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.256078,9999-12-31T00:00:00
CU-020517,Benitez-Mcdonald,Maria,Herrera,stephaniesmith@davis-lopez.biz,326-973-0220x994,04053 Charlene Harbors Apt. 050,Los Angeles,CA,59137,34.048659,-118.200099,EVENTS,D,ACTIVE,9294.39,374523.0,UR_CUSTOMERS,60131d1037fd3a6f8eef34225b121b14561a67f1b862676088a72bc2b9af1655,2026-03-20T07:54:07.256335,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.256335,9999-12-31T00:00:00
CU-020518,Morris Builders,Luis,Rose,frank46@griffin-hall.info,646.279.7008x30764,355 Christopher Estates Suite 279,St. Louis,MO,58525,38.634622,-90.168851,CONSTRUCTION,B,SUSPENDED,114230.64,371089.38,UR_CUSTOMERS,fc2a4803235076c16f9e4804c2bfde4af86113f2ed4422a95aa144dadb5eab6c,2026-03-20T07:54:07.256531,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.256532,9999-12-31T00:00:00
CU-020519,Dallas Parks Dept,John,Hardy,annettewilson@payne.com,221-334-0636,0240 Edwards Circles,Dallas,TX,88897,32.783123,-96.731278,GOVERNMENT,C,ACTIVE,71004.68,59003.42,UR_CUSTOMERS,de1dc0de3f49872a2a7aea787324df6be2008b7bf3435f09a65e9fbad9d9b72f,2026-03-20T07:54:07.256767,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.256767,9999-12-31T00:00:00
CU-020520,Harrison Drilling,Jennifer,Nelson,upham@murray.biz,685-279-6886x312,904 Daniels Common Apt. 881,Minneapolis,MN,76201,45.034298,-93.284776,OIL_AND_GAS,B,SUSPENDED,150274.41,188618.62,UR_CUSTOMERS,fb6675f9f9a69bb720f0d6cceb6b48e202f2460d150ebfc07587b64a7f03cabd,2026-03-20T07:54:07.256955,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.256955,9999-12-31T00:00:00
CU-020521,Brown Drilling,David,Shea,lori56@flynn-morales.info,(319)952-4960x17092,5177 David Drives Apt. 804,Tulsa,OK,92771,36.207875,-96.040206,OIL_AND_GAS,B,ACTIVE,181860.67,332308.31,UR_CUSTOMERS,86cf7ec0e909cc1a6339936e81a3aed9439e95d39b5debdbfd3cd907ad7ed1e7,2026-03-20T07:54:07.257163,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.257164,9999-12-31T00:00:00
CU-020522,Galloway Engineering,Susan,Torres,scottsandoval@atkins-chandler.com,+1-959-428-4898x735,99335 Snow Road Apt. 240,Indianapolis,IN,80770,39.753158,-86.215117,INFRASTRUCTURE,C,ACTIVE,65949.33,315549.46,UR_CUSTOMERS,cd6c10adbbab4ed0ed77b63614325140dede7e553706069cc6506f292bcdb8a8,2026-03-20T07:54:07.257403,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.257404,9999-12-31T00:00:00
CU-020523,Johnston Group,Elizabeth,Gonzalez,katie48@adams-byrd.com,001-383-856-5239,2273 Mcpherson Way Apt. 340,Baltimore,MD,51675,39.272365,-76.540547,MINING,A,SUSPENDED,267510.56,119673.21,UR_CUSTOMERS,a91e8c37a511cfaa795763a969ed7a02a8970cbc728755f58c693a4ba948f7bd,2026-03-20T07:54:07.257603,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.257604,9999-12-31T00:00:00
CU-020524,Mccoy Development,Brian,Garcia,rlee@wilson.com,856-434-5263,33570 Hill Lakes Suite 143,San Diego,CA,36007,32.759867,-117.234015,CONSTRUCTION,D,ACTIVE,8175.22,341898.96,UR_CUSTOMERS,8692a95f5a38f23b36cab7045fcc0f9ef6836ff84580d27e7666fe706ecd185a,2026-03-20T07:54:07.257793,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.257794,9999-12-31T00:00:00
CU-020525,Villa-Miller,Daniel,Morgan,kelly95@may-jackson.com,+1-388-342-4638x1512,7924 Roberts Radial Suite 247,Tampa,FL,95979,27.984599,-82.471259,RESIDENTIAL,B,INACTIVE,118930.55,219078.82,UR_CUSTOMERS,2e26b2ce439fd0e2340cf7bdcd4c216edfc1ef9a5472fbfd4598648ebb1524a5,2026-03-20T07:54:07.258025,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.258026,9999-12-31T00:00:00
CU-020526,Morris Ltd,Rebecca,Montgomery,pbrooks@burnett.com,551.245.1834x792,8245 Whitney Burg Apt. 246,Cincinnati,OH,39804,39.089768,-84.587518,MINING,B,ACTIVE,109243.26,473601.76,UR_CUSTOMERS,ce838a24739e84d6e16375f51a1aae441444a96643ff804c31e26e120b15b82a,2026-03-20T07:54:07.258267,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.258268,9999-12-31T00:00:00
CU-020527,Newton PLC,Danielle,Petersen,tcase@garner.com,560-966-9610x696,121 Harper Squares Apt. 650,Charlotte,NC,56172,35.293492,-80.810215,RESIDENTIAL,A,ACTIVE,235741.41,227048.99,UR_CUSTOMERS,5a08ac08c646f6daaad5e89f162fb9436821394b1d9115d8a0168e75318a31aa,2026-03-20T07:54:07.258461,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.258461,9999-12-31T00:00:00
CU-020528,Columbus Parks Dept,Chris,Mejia,lmiller@garcia.com,4239160040,986 Danielle Creek,Columbus,OH,23130,39.954065,-83.035459,GOVERNMENT,D,ACTIVE,8677.36,52700.65,UR_CUSTOMERS,7e92aca30c3aa677a8508ac60d8dfc26c17220cc8cbf5227d67e8ddb32ce2938,2026-03-20T07:54:07.258608,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.258609,9999-12-31T00:00:00
CU-020529,Spencer Inc,Joseph,Miles,donald07@foster.info,942.500.1414x42460,38615 Jackson Squares Suite 994,Seattle,WA,60395,47.621472,-122.264849,INDUSTRIAL,A,INACTIVE,291328.61,404307.53,UR_CUSTOMERS,5af47a9187214ea9bb7f32691f1c8b041904a8c9d025515aebbdc635a63165e4,2026-03-20T07:54:07.258869,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.258870,9999-12-31T00:00:00
